3520.838242258503,1686212104.6891706
3508.5510336164216,1686212104.8535872
3496.1602779527407,1686212105.0148675
3483.9638897306454,1686212105.1831179
3471.3463538130272,1686212105.3513997
3458.677858883368,1686212105.5123544
3446.593365185236,1686212105.672441
3434.522079276218,1686212105.8391027
3422.033453522556,1686212106.0119028
3409.0101788237876,1686212106.1949246
3395.3525721133833,1686212106.3711872
3382.0919494334994,1686212106.5305243
3370.1536164578743,1686212106.6896722
3358.250714490559,1686212106.8495257
3346.2894834526587,1686212107.0134168
3334.0295667186956,1686212107.1750746
3321.9943830426855,1686212107.340687
3309.592233442088,1686212107.4952197
3298.04167001932,1686212107.6524787
3286.3035760631196,1686212107.813036
3274.356814632061,1686212107.9686785
3262.7738002788597,1686212108.1293602
3250.795945376187,1686212108.2890437
3238.866065985266,1686212108.445846
3227.2013379964906,1686212108.6052248
3215.370168155762,1686212108.7635067
3203.59563313752,1686212108.9200432
3191.999337700323,1686212109.0746794
3180.485368539136,1686212109.236774
3168.4411360429435,1686212109.3930619
3156.8584008185517,1686212109.5475912
3145.4226174811233,1686212109.706695
3133.6118941151544,1686212109.8618698
3122.1079994361135,1686212110.0190384
3110.499387879116,1686212110.1789985
3098.650180414022,1686212110.3377292
3086.8966911862803,1686212110.504865
3074.507814358064,1686212110.6667044
3062.557036270363,1686212110.8216302
3051.1308463665955,1686212110.9790502
3039.4956100945947,1686212111.1390338
3027.682065269834,1686212111.2952976
3016.1787570017746,1686212111.4504516
3004.7086744116586,1686212111.6088655
2993.0523714439873,1686212111.7629611
2981.6585428351364,1686212111.9183085
2970.2271425548497,1686212112.0741384
2958.751200428967,1686212112.2274709
2947.4877255365473,1686212112.3822854
2936.0765612529863,1686212112.5409586
2924.427233787551,1686212112.694095
2913.150812710301,1686212112.8497016
2901.746719941825,1686212113.0047514
2890.286791553748,1686212113.1576889
2879.071388828259,1686212113.3113825
2867.8161924753235,1686212113.4694145
2856.212851366711,1686212113.6233723
2844.96328218228,1686212113.7792437
2833.5400195858133,1686212113.9434156
2821.5020651343953,1686212114.0953648
2810.385709757345,1686212114.253484
2798.7966899808607,1686212114.4186168
2786.673967544303,1686212114.572054
2775.444243442375,1686212114.7266972
2764.1405056441768,1686212114.8847027
2752.577764879957,1686212115.0451794
2740.8973911068697,1686212115.206037
2729.1155022458192,1686212115.364302
2717.5407079645943,1686212115.5210204
2706.1333099991825,1686212115.6805587
2694.521977619019,1686212115.8420777
2682.687223781512,1686212115.9969292
2671.3757790864333,1686212116.1564715
2659.756282810443,1686212116.316864
2648.050725611489,1686212116.4928453
2635.297686982303,1686212116.6568
2623.3149913800075,1686212116.8311727
2610.6608891277,1686212116.9915392
2598.938292535158,1686212117.1482522
2587.5198252822597,1686212117.3162978
2575.3502985506316,1686212117.4762323
2563.718141120547,1686212117.636084
2552.0728842864823,1686212117.79985
2540.19007513005,1686212117.9573824
2528.7597183957378,1686212118.1188245
2517.011543955422,1686212118.2819378
2505.2201225899607,1686212118.4506276
2492.6580740591203,1686212118.6127253
2480.8735136587125,1686212118.7799373
2468.729494241189,1686212118.9468524
2456.6215660344574,1686212119.1138606
2444.5602876316043,1686212119.2845786
2432.155480693978,1686212119.4485147
2420.323001236504,1686212119.616533
2408.154227212616,1686212119.7810378
2396.240358508937,1686212119.9428048
2384.546288704041,1686212120.1124706
2372.2917086939133,1686212120.282709
2359.9451462841525,1686212120.443374
2348.36159461522,1686212120.6051993
2336.6986500034654,1686212120.7725406
2324.5876080093244,1686212120.9407005
2312.4670975639697,1686212121.1022477
2300.74280320077,1686212121.2683704
2288.778744361182,1686212121.4345942
2276.7863150536696,1686212121.6012282
2264.7885480427562,1686212121.7652955
2252.957071411216,1686212121.9287286
2241.1874358864975,1686212122.097147
2229.037972093931,1686212122.2650158
2216.9422313477503,1686212122.429806
2205.0211823972727,1686212122.5977252
2193.011692783072,1686212122.7633328
2181.0531743018237,1686212122.9324613
2168.9340361389127,1686212123.0993288
2156.9232331554435,1686212123.2650304
2144.9385329753586,1686212123.4347055
2132.8115370831947,1686212123.5997543
2120.895949191374,1686212123.7645571
2109.082632998391,1686212123.930056
2097.1791320272346,1686212124.0977538
2085.1114964454487,1686212124.2642813
2073.1450244912844,1686212124.4324155
2061.094273784491,1686212124.5986328
2049.1983683759845,1686212124.7655985
2037.1353994612286,1686212124.93003
2025.4167381839636,1686212125.0945418
2013.6133502106586,1686212125.260096
2001.7679320337893,1686212125.4257398
1989.8743261757377,1686212125.5941906
1977.7965776433982,1686212125.7568562
1966.1535737869242,1686212125.919235
1954.4942238751944,1686212126.086179
1942.5291429539684,1686212126.251742
1930.705674829595,1686212126.4197958
1918.672898214885,1686212126.5903938
1906.4852936536981,1686212126.755041
1894.6554410957053,1686212126.9264636
1882.4313743403654,1686212127.1105247
1869.2791379444284,1686212127.289491
1856.454291653484,1686212127.461146
1844.1897233040834,1686212127.6318758
1831.9967269647375,1686212127.802512
1819.8498078195805,1686212127.968374
1807.999204759574,1686212128.133741
1796.174631567963,1686212128.298909
1784.3403153450893,1686212128.464641
1772.5399506346241,1686212128.6334238
1760.4972810799266,1686212128.806102
1748.1753837015965,1686212128.9734056
1736.2711947152284,1686212129.1378226
1724.5156414471003,1686212129.3018076
1712.8274693345716,1686212129.464954
1701.1942054318515,1686212129.6302965
1689.4771870992092,1686212129.8023942
1677.1772443703485,1686212129.9750881
1664.8601536473254,1686212130.1399968
1653.1375190975127,1686212130.3035502
1641.4763227027659,1686212130.465363
1629.9597632345938,1686212130.6262815
1618.4836841033773,1686212130.7895362
1606.8639704419704,1686212130.9523284
1595.2366832069888,1686212131.1236846
1583.119646769128,1686212131.284782
1571.6361722922318,1686212131.4489713
1559.9844467188464,1686212131.6143842
1548.2044438581372,1686212131.777452
1536.5997508079915,1686212131.9424512
1524.910572137632,1686212132.1094127
1513.0507113912572,1686212132.2817502
1500.8064591390487,1686212132.4449737
1489.2481377093177,1686212132.6071022
1477.67720320778,1686212132.774527
1465.8069893239856,1686212132.9353864
1454.3854570467956,1686212133.1068964
1442.169510696385,1686212133.2825708
1429.093443482917,1686212133.4423847
1417.7295356671166,1686212133.6077619
1406.0352909492942,1686212133.7709296
1394.4880589737033,1686212133.9298043
1383.206272233346,1686212134.097902
1371.2858886839783,1686212134.2647386
1359.4592303024554,1686212134.423862
1348.1783194142038,1686212134.5913522
1336.3413956464178,1686212134.7573738
1324.5809109283996,1686212134.9167278
1313.249256464056,1686212135.0817056
1301.6019412917826,1686212135.2481866
1289.8208364486811,1686212135.410715
1278.310586778811,1686212135.5776548
1266.4352623188747,1686212135.7434363
1254.742419225382,1686212135.9019666
1243.4582930835704,1686212136.0689251
1231.7125501623495,1686212136.2360811
1219.892298098646,1686212136.3948493
1208.6639116417057,1686212136.5601082
1196.9611792561045,1686212136.725812
1185.280915344045,1686212136.8863587
1173.9164055738422,1686212137.0544848
1162.0361774175583,1686212137.2191923
1150.3369534821807,1686212137.388496
1138.3850380464824,1686212137.570066
1125.5614633221685,1686212137.742104
1113.4511959030085,1686212137.9183939
1100.9598424241317,1686212138.094805
1088.4999168562792,1686212138.2634578
1076.6081911663841,1686212138.431199
1064.7373614188848,1686212138.5990276
1052.9455159102113,1686212138.7710063
1040.7249752242876,1686212138.9368944
1029.0618844365526,1686212139.1031895
1017.346695378246,1686212139.2725585
1005.4016395586909,1686212139.4406724
993.5456806639606,1686212139.6057537
981.8885639244534,1686212139.7693028
970.3767487827761,1686212139.9370298
958.5810477391909,1686212140.1027133
946.89296761585,1686212140.269205
935.1206587396242,1686212140.434332
923.5270649544374,1686212140.601644
911.7300445846016,1686212140.7706838
899.8383210708527,1686212140.9354644
888.1844763696371,1686212141.1009564
876.5455006692453,1686212141.2719028
864.5391260483158,1686212141.4422836
852.5333333327033,1686212141.6127086
840.5421885070951,1686212141.781983
828.5832028872653,1686212141.9472814
817.006579307928,1686212142.1228442
804.6425178831839,1686212142.2875044
793.0340342442537,1686212142.4523673
781.4278790518742,1686212142.6245358
769.327511251383,1686212142.7949302
757.3814685788262,1686212142.9666085
745.301297005766,1686212143.140128
733.0927537537013,1686212143.3087194
721.1943093077597,1686212143.4783585
709.3332279643307,1686212143.652182
697.1093158363759,1686212143.821487
685.19101961117,1686212143.9871032
673.4975806313039,1686212144.1564243
661.6850388431532,1686212144.3263664
649.6956273047009,1686212144.5055232
636.4919608376267,1686212144.6757867
624.5831513374621,1686212144.845054
612.6584123269188,1686212145.010871
601.0506195130981,1686212145.1798127
589.1541407948781,1686212145.3511202
577.1686579134633,1686212145.5162978
565.6036968497956,1686212145.683067
553.8450421318611,1686212145.8537238
541.9326165839253,1686212146.0368207
528.3582386789647,1686212146.207096
516.3547761275271,1686212146.3744633
504.65221597351183,1686212146.5396926
493.09189654220376,1686212146.71273
480.951322469105,1686212146.8832176
468.9997068756464,1686212147.0549517
456.9495663643226,1686212147.2268074
444.91651049470727,1686212147.4018457
432.65033281805364,1686212147.565576
421.2190475736556,1686212147.7361882
409.26737954958855,1686212147.9178276
396.58796243556327,1686212148.1031787
383.56159840694977,1686212148.2930365
370.2962587399416,1686212148.4609623
358.5399211102102,1686212148.639624
346.05316553536255,1686212148.8084595
334.1795661984062,1686212148.981477
322.11206468046765,1686212149.15605
309.92047724417415,1686212149.331462
297.68769373698154,1686212149.5057275
285.47083094473004,1686212149.6802633
273.28072682319043,1686212149.8474612
261.55848236598126,1686212150.0225463
249.36681681611532,1686212150.2001867
236.96927581759175,1686212150.3698893
225.06628799533027,1686212150.5485916
212.6367375720813,1686212150.7264292
200.18203878626733,1686212150.8910806
188.65515288573454,1686212151.064129
176.60512347388442,1686212151.2409985
164.2231416019382,1686212151.41049
152.36336459890305,1686212151.583908
140.2890828413718,1686212151.7550483
128.3619327740426,1686212151.9244914
116.48294540937391,1686212152.0955188
104.54950648113328,1686212152.2678308
92.48995074393474,1686212152.4341693
80.8463299557606,1686212152.6113482
68.49552959162958,1686212152.781846
56.56490455484802,1686212152.9507353
44.80805412600507,1686212153.1157749
